Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Sistema) 	Residence time (Sistema) 	Utilization (Sistema)
575.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.376041666666667	 11.999999999999998
580.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.3958333333333335	 12.0
585.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.4156250000000001	 11.999999999999998
590.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.4354166666666668	 12.0
595.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.4552083333333337	 11.999999999999998
600.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.475	 12.0
605.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.494791666666667	 12.0
610.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.5145833333333334	 12.0
615.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.5343750000000003	 12.0
620.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 1.5541666666666667	 12.000000000000004
625.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.5739583333333333	 12.0
630.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.5937500000000004	 11.999999999999998
635.0	 Peticiones	 252.63157894736835	 0.9	 227.36842105263153	 252.63157894736835	 1.613541666666667	 11.999999999999996
640.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.6333333333333337	 11.999999999999998
645.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.6531250000000002	 12.0
650.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.672916666666667	 11.999999999999998
655.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.6927083333333337	 11.999999999999998
660.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.7125000000000001	 11.999999999999998
665.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.732291666666667	 11.999999999999998
670.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.7520833333333334	 12.0
675.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.771875	 12.0
680.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.791666666666667	 12.0
685.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.8114583333333334	 12.0
690.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.83125	 12.0
695.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.851041666666667	 11.999999999999998
700.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.8708333333333336	 12.0
705.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.8906250000000004	 11.999999999999998
710.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 1.9104166666666669	 12.0
715.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.9302083333333335	 11.999999999999998
720.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.9500000000000004	 11.999999999999998
725.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.9697916666666668	 11.999999999999998
730.0	 Peticiones	 252.63157894736838	 0.9	 227.36842105263156	 252.63157894736838	 1.9895833333333337	 11.999999999999998
735.0	 Peticiones	 252.63157894736844	 0.9	 227.3684210526316	 252.63157894736844	 2.009375	 12.000000000000004
740.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.029166666666667	 12.0
745.0	 Peticiones	 252.6315789473684	 0.9	 227.36842105263156	 252.6315789473684	 2.0489583333333337	 12.0
