
HORA INICIO DE MEDICION  Mon Jan  9 10:29:03 2023

HORA FIN DE MEDICION Mon Jan  9 10:32:03 2023
 

Parametros del experimento: 
Usuarios: 50; Tpo. Reflex (seg); 1.900000; IP servidor: 192.168.203.238; Transitorio (seg): 20; Medicion (seg): 180 
Nº usu.; Nº pet.; Tpo Reflex (mseg); Tpo. Ini. (mseg); Tpo. Fin (mseg)
38;48;827.447632;106727.195313;106748.195313
38;49;668.420532;107586.671875;107613.328125
38;50;2021.569702;108296.164063;108307.359375
38;51;2133.668213;110343.296875;110369.078125
38;52;6063.994141;112515.382813;112526.445313
38;53;2776.927002;118596.632813;118604.203125
38;54;1543.106812;121395.703125;121409.859375
38;55;1014.664673;122958.375000;122966.164063
38;56;819.708252;123990.835938;124008.929688
38;57;4861.875000;124835.617188;124857.921875
38;58;2211.619873;129723.656250;129745.007813
38;59;1287.862549;131970.718750;131992.671875
38;60;2678.112305;133283.390625;133301.125000
38;61;2251.859863;135984.406250;135996.687500
38;62;4188.335449;138250.296875;138269.890625
38;63;308.016541;142459.515625;142467.171875
38;64;1381.234619;142787.687500;142799.890625
38;65;403.831970;144194.343750;144216.625000
38;66;2649.440918;144631.906250;144650.156250
38;67;421.085632;147301.093750;147311.453125
38;68;529.843872;147738.656250;147752.609375
38;69;342.994934;148285.578125;148293.312500
38;70;4102.493652;148649.640625;148662.125000
38;71;3408.031738;152778.937500;152786.781250
38;72;1616.252930;156200.359375;156211.765625
38;73;1813.114014;157832.890625;157846.375000
38;74;662.461365;159671.265625;159681.859375
38;75;1840.348267;160358.890625;160379.781250
38;76;1725.742065;162234.078125;162252.187500
38;77;306.664215;163984.437500;164004.015625
38;78;1692.318359;164312.609375;164325.093750
38;79;1910.180786;166017.718750;166035.812500
38;80;4794.997070;167955.375000;167974.375000
38;81;9657.665039;172782.609375;172791.859375
38;82;1914.945313;182457.359375;182474.593750
38;83;790.586609;184397.968750;184405.828125
38;84;836.422363;185210.609375;185228.234375
38;85;2227.544434;186070.015625;186079.156250
38;86;1884.020142;188320.296875;188341.593750
38;87;845.623840;190230.203125;190251.484375
38;88;8699.609375;191105.328125;191113.078125
38;89;1518.177002;199817.203125;199841.796875
39;0;37.832352;20250.472656;20271.048828
39;1;3296.792480;20315.480469;20329.412109
39;2;1534.280273;23630.291016;23638.632813
39;3;136.843811;25182.994141;25193.210938
39;4;3608.640137;25339.218750;25359.570313
39;5;1132.520508;28974.845703;28984.498047
39;6;1257.988037;30131.685547;30153.146484
39;7;2927.026123;31413.798828;31436.574219
39;8;1401.304565;34367.531250;34390.355469
39;9;740.644409;35805.171875;35868.230469
39;10;1652.041016;36621.832031;36644.250000
39;11;404.803192;38309.574219;38317.378906
39;12;1447.589600;38731.457031;38756.148438
39;13;1149.473999;40204.218750;40224.804688
39;14;4833.623047;41376.226563;41388.058594
39;15;691.660339;46225.914063;46249.046875
39;16;2243.034668;46944.769531;46952.957031
39;17;2081.321533;49202.652344;49222.464844
39;18;3041.823975;51312.289063;51330.527344
39;19;1385.623047;54375.128906;54389.203125
39;20;2032.838379;55781.484375;55789.250000
39;21;3951.668701;57828.792969;57836.792969
39;22;505.569458;61798.117188;61809.429688
39;23;2439.960205;62329.425781;62341.183594
39;24;145.818161;64782.773438;64797.027344
39;25;1417.234009;64954.656250;64962.652344
39;26;454.590088;66392.281250;66405.156250
39;27;2885.781982;66861.179688;66881.562500
39;28;1983.527222;69767.703125;69789.726563
39;29;1114.324219;71783.554688;71798.898438
39;30;574.164124;72924.312500;72945.289063
39;31;1143.951050;73533.742188;73549.312500
39;32;1418.722290;74705.750000;74761.765625
39;33;273.849457;76194.000000;76216.851563
39;34;143.915176;76490.890625;76508.781250
39;35;1029.315918;76663.226563;76674.453125
39;36;2764.000977;77710.234375;77732.398438
39;37;2567.135986;80502.515625;80526.523438
39;38;235.581345;83094.039063;83111.476563
39;39;1230.810791;83359.687500;83378.554688
39;40;89.627724;84609.804688;84618.000000
39;41;1010.815979;84719.195313;84730.859375
39;42;1539.545166;85754.210938;85766.171875
39;43;1275.812866;87316.914063;87331.671875
39;44;567.830200;88613.750000;88634.320313
39;45;2741.759766;89207.742188;89221.937500
39;46;1723.573364;91973.632813;91992.171875
39;47;403.757263;93724.140625;93731.789063
39;48;755.728149;94138.843750;94160.976563
39;49;3625.024658;94920.132813;94943.351563
39;50;2669.050049;98584.125000;98598.828125
39;51;1311.123413;101271.859375;101297.390625
39;52;4404.791016;102616.031250;102627.257813
39;53;774.339478;107039.703125;107051.507813
39;54;3347.891846;107827.406250;107844.750000
39;55;458.117462;111202.820313;111210.703125
39;56;582.967468;111671.570313;111685.695313
39;57;1231.488525;112281.054688;112295.476563
39;58;465.267822;113531.187500;113544.921875
39;59;191.572800;114015.609375;114033.257813
39;60;3926.731201;114234.375000;114248.343750
39;61;995.495789;118174.718750;118182.726563
39;62;1363.414795;119190.460938;119201.445313
39;63;6189.361328;120565.609375;120576.687500
39;64;386.355469;126775.460938;126784.046875
39;65;1375.520020;127181.945313;127206.101563
39;66;2437.067627;128595.039063;128609.710938
39;67;2348.631104;131054.218750;131074.500000
39;68;75.886826;133430.671875;133449.296875
39;69;425.762238;133540.046875;133552.968750
39;70;749.414612;133984.171875;133992.515625
39;71;455.662903;134749.906250;134764.140625
39;72;576.687012;135234.343750;135242.687500
39;73;11.692183;135827.937500;135847.859375
39;74;961.349304;135859.421875;135874.468750
39;75;3703.959717;136843.890625;136868.531250
39;76;2099.374023;140582.203125;140599.578125
39;77;666.119995;142709.484375;142731.796875
39;78;3653.644775;143413.000000;143421.328125
39;79;1200.546265;147082.375000;147099.906250
39;80;814.656921;148301.218750;148312.531250
39;81;853.932007;149134.062500;149145.750000
39;82;869.143982;150009.203125;150017.812500
39;83;1888.565796;150900.343750;150908.593750
39;84;715.260376;152810.156250;152828.140625
39;85;1303.378662;153549.234375;153570.140625
39;86;2974.802979;154887.156250;154896.250000
39;87;413.941071;157879.984375;157893.890625
39;88;420.633636;158317.531250;158335.640625
39;89;1576.524048;158770.718750;158788.671875
39;90;1944.741577;160374.500000;160392.109375
39;91;2831.996826;162343.468750;162350.953125
39;92;924.381836;165188.593750;165198.828125
39;93;2002.208984;166127.109375;166135.453125
39;94;1673.486938;168142.890625;168166.265625
39;95;54.823399;169839.906250;169906.890625
39;96;149.761261;169964.921875;169972.671875
39;97;1442.937866;170136.781250;170156.296875
39;98;1005.662537;171609.890625;171627.968750
39;99;3403.675781;172641.281250;172659.562500
39;100;3159.166260;176064.234375;176088.359375
39;101;737.111877;179253.015625;179276.125000
39;102;1064.029419;180018.687500;180029.796875
39;103;2592.857178;181097.921875;181115.562500
39;104;2392.764404;183708.453125;183733.390625
39;105;360.241028;186132.531250;186147.187500
39;106;2873.162109;186507.500000;186533.031250
39;107;103.142456;189414.171875;189429.453125
39;108;485.005951;189539.125000;189567.000000
39;109;779.560303;190058.281250;190076.000000
39;110;1949.427612;190855.250000;190872.687500
39;111;135.471786;192831.390625;192853.531250
39;112;1740.988770;192995.125000;193017.968750
39;113;978.399475;194765.671875;194779.281250
39;114;2817.212646;195765.875000;195776.140625
39;115;603.000488;198594.312500;198602.093750
39;116;1435.417114;199219.390625;199230.296875
40;0;779.289978;21515.664063;21542.078125
40;1;3418.120850;22333.035156;22408.498047
40;2;1446.457153;25839.296875;25858.595703
40;3;551.840942;27313.232422;27322.476563
40;4;35.097275;27875.833984;27893.576172
40;5;283.110016;27938.310547;27947.187500
40;6;62.365612;28240.640625;28256.087891
40;7;984.980713;28318.691406;28331.064453
40;8;731.384583;29318.871094;29341.363281
40;9;1903.529419;30084.583984;30092.980469
40;10;4698.695801;32007.824219;32019.197266
40;11;2494.660400;36731.273438;36748.675781
40;12;3081.887207;39247.199219;39260.917969
40;13;6494.520508;42345.332031;42357.101563
40;14;188.082825;48858.855469;48866.750000
40;15;2582.173584;49062.007813;49074.941406
40;16;716.220703;51671.675781;51686.394531
40;17;9539.112305;52406.156250;52427.613281
40;18;1703.445313;61969.968750;61988.976563
40;19;2054.885498;63704.578125;63721.769531
40;20;376.016113;65782.890625;65833.023438
40;21;836.515076;66220.484375;66246.453125
40;22;347.201813;67095.562500;67116.546875
40;23;1049.328979;67470.601563;67491.156250
40;24;9944.454102;68548.796875;68561.968750
40;25;1146.115112;78513.500000;78531.054688
40;26;1154.142334;79686.093750;79700.460938
40;27;357.465851;80861.921875;80891.937500
40;28;234.757523;81252.570313;81275.210938
40;29;1177.319824;81518.210938;81540.179688
40;30;3081.887207;82732.015625;82751.054688
40;31;1956.395874;85832.398438;85852.007813
40;32;872.634705;87816.984375;87828.156250
40;33;1204.666748;88707.695313;88718.960938
40;34;2639.593750;89926.554688;89949.414063
40;35;834.105469;92598.734375;92609.617188
40;36;274.339478;93458.445313;93466.312500
40;37;1609.963135;93755.367188;93766.875000
40;38;1620.640137;95388.921875;95407.867188
40;39;750.480286;97032.921875;97054.773438
40;40;1243.614258;97818.257813;97829.750000
40;41;193.051102;99084.171875;99101.218750
40;42;1097.559204;99302.914063;99314.406250
40;43;4877.899902;100412.406250;100424.398438
40;44;205.255524;105303.828125;105322.000000
40;45;2980.754639;105538.234375;105553.281250
40;46;5966.414063;108546.289063;108560.804688
40;47;1854.645508;114531.031250;114544.789063
40;48;472.057495;116408.906250;116418.750000
40;49;3877.770264;116893.359375;116905.265625
40;50;1383.549683;120784.375000;120804.656250
40;51;1068.294312;122192.718750;122214.789063
40;52;4221.815430;123286.601563;123318.585938
40;53;291.848602;127548.062500;127688.210938
40;54;156.944534;127985.625000;128002.585938
40;55;1964.040283;128172.953125;128180.726563
40;56;4032.982422;130145.773438;130161.859375
40;57;7225.439941;134202.984375;134215.000000
40;58;325.465179;141441.625000;141466.296875
40;59;2226.801270;141801.031250;141816.640625
40;60;3544.771973;144053.703125;144065.468750
40;61;87.267311;147613.656250;147631.078125
40;62;635.946289;147723.000000;147731.000000
40;63;2303.904785;148379.390625;148400.125000
40;64;1537.437500;150712.828125;150727.843750
40;65;102.756905;152278.359375;152289.750000
40;66;3205.310791;152403.156250;152423.531250
40;67;2258.079590;155637.750000;155687.343750
40;68;430.676910;157958.109375;157971.687500
40;69;262.890472;158411.296875;158418.187500
40;70;1786.395020;158692.546875;158700.250000
40;71;3515.886719;160499.500000;160509.031250
40;72;1301.739868;164031.406250;164042.359375
40;73;214.135223;165344.875000;165353.078125
40;74;47.497021;165580.156250;165591.250000
40;75;3537.601074;165642.656250;165655.421875
40;76;889.037231;169199.171875;169219.046875
40;77;1162.420532;170121.156250;170143.656250
40;78;320.443848;171312.953125;171324.546875
40;79;3001.999268;171656.734375;171666.312500
40;80;736.053284;174673.546875;174684.968750
40;81;6007.828125;175423.484375;175452.437500
40;82;866.506531;181472.968750;181488.265625
40;83;1645.915771;182363.546875;182371.218750
40;84;11980.916016;184022.937500;184037.531250
40;85;177.382553;196031.515625;196055.312500
40;86;893.039612;196234.671875;196243.531250
40;87;535.739319;197141.062500;197152.218750
40;88;143.915176;197687.937500;197699.109375
40;89;11.937770;197844.203125;197868.984375
40;90;5210.482422;197891.093750;197906.437500
41;0;3387.672852;20830.947266;20839.693359
41;1;1062.263794;24239.626953;24251.023438
41;2;756.886230;25323.570313;25334.496094
41;3;2424.309326;26104.929688;26118.410156
41;4;563.780457;28553.119141;28575.949219
41;5;32.365925;29146.982422;29162.576172
41;6;1218.986816;29209.441406;29224.337891
41;7;1492.009033;30444.181641;30464.029297
41;8;2487.237793;31961.017578;31969.841797
41;9;3002.821289;34461.253906;34478.183594
41;10;3174.628662;37481.371094;37498.511719
41;11;837.906555;40673.003906;40684.187500
41;12;2139.174805;41532.484375;41547.511719
41;13;140.572800;43690.175781;43703.843750
41;14;1897.372803;43846.453125;43857.660156
41;15;1921.156128;45769.191406;45782.863281
41;16;620.653992;47718.093750;47741.726563
41;17;181.923264;48374.433594;48417.175781
41;18;1578.673340;48608.808594;48623.992188
41;19;537.894775;50202.714844;50213.714844
41;20;9612.379883;50765.304688;50789.570313
41;21;2208.855469;60407.363281;60417.839844
41;22;75.062851;62626.339844;62650.777344
41;23;1541.259155;62735.714844;62746.882813
41;24;761.525635;64298.382813;64316.253906
41;25;855.429321;65079.730469;65093.226563
41;26;22.218401;65954.796875;65970.554688
41;27;2120.232178;66001.687500;66015.851563
41;28;1948.942261;68142.546875;68156.187500
41;29;327.764771;70111.484375;70149.296875
41;30;963.126953;70486.546875;70500.875000
41;31;918.673096;71471.023438;71490.351563
41;32;1324.334961;72408.625000;72419.468750
41;33;162.630249;73752.484375;73759.921875
41;34;1299.283936;73924.414063;73939.187500
41;35;486.873840;75252.664063;75277.609375
41;36;565.804199;75772.132813;75782.984375
41;37;2759.387207;76350.320313;76367.640625
41;38;7616.501465;79138.554688;79145.867188
41;39;83.954552;86770.000000;86780.945313
41;40;505.805267;86879.382813;86896.359375
41;41;389.912750;87410.664063;87423.976563
41;42;1236.352661;87817.039063;87836.562500
41;43;2645.083984;89082.703125;89099.664063
41;44;911.150574;91754.890625;91768.820313
41;45;327.980530;92692.500000;92703.062500
41;46;331.291321;93036.289063;93057.078125
41;47;898.388733;93395.906250;93407.210938
41;48;2672.530762;94310.734375;94327.164063
41;49;380.662201;97001.648438;97008.937500
41;50;6771.926270;97396.335938;97418.375000
41;51;1092.915527;104194.312500;104226.343750
41;52;2070.464355;105319.437500;105340.390625
41;53;1170.404053;107414.742188;107514.929688
41;54;1141.249390;108686.859375;108704.234375
41;55;1069.752563;109858.867188;109887.609375
41;56;2939.726074;110968.414063;110984.960938
41;57;3719.970703;113937.492188;113948.906250
41;58;1961.597412;117674.671875;117691.015625
41;59;1338.468384;119659.289063;119669.734375
41;60;297.860840;121020.750000;121037.453125
41;61;1045.927979;121348.851563;121369.609375
41;62;1965.181519;122427.109375;122443.468750
41;63;822.561096;124412.734375;124432.250000
41;64;647.640625;125267.398438;125288.210938
41;65;479.413086;125947.367188;125955.289063
41;66;2462.622559;126447.437500;126487.351563
41;67;217.466843;128954.437500;128971.492188
41;68;1017.098999;129188.835938;129203.562500
41;69;476.002838;130223.851563;130231.265625
41;70;2765.216797;130708.273438;130724.750000
41;71;1296.130615;133493.140625;133503.875000
41;72;6663.127441;134812.343750;134828.921875
41;73;5041.077637;141504.093750;141517.250000
41;74;22.773932;146572.031250;146588.718750
41;75;2651.967773;146618.953125;146630.812500
41;76;1214.500610;149290.265625;149297.375000
41;77;1259.247803;150525.296875;150537.359375
41;78;4170.575195;151806.718750;151820.625000
41;79;4917.463379;155997.234375;156029.234375
41;80;2483.219727;160952.656250;160975.109375
41;81;6757.550781;163468.843750;163487.875000
41;82;1922.113403;170246.156250;170262.640625
41;83;3993.035645;172188.062500;172212.062500
41;84;2219.936768;176220.578125;176228.218750
41;85;2159.915039;178455.171875;178490.625000
41;86;3454.525879;180659.328125;180673.078125
41;87;917.127625;184132.281250;184143.125000
41;88;3917.621582;185069.875000;185083.234375
41;89;3643.052734;189007.796875;189018.843750
41;90;1523.399536;192675.125000;192691.140625
41;91;162.762650;194218.781250;194242.062500
41;92;1270.506470;194406.312500;194426.000000
41;93;6604.225586;195703.312500;195713.875000
42;0;3333.943115;21367.478516;21377.046875
42;1;4415.865234;24714.156250;24722.714844
42;2;575.791443;29146.980469;29157.015625
42;3;29.638426;29740.957031;29748.785156
42;4;3035.131104;29787.863281;29796.957031
42;5;42.004272;32836.019531;32856.656250
42;6;69.936378;32914.160156;32927.109375
42;7;570.182739;33007.917969;33056.785156
42;8;7554.208008;33632.996094;33646.835938
42;9;3028.183105;41204.269531;41222.062500
42;10;1837.439819;44252.753906;44317.933594
42;11;861.523560;46159.859375;46172.324219
42;12;614.005188;47038.574219;47056.917969
42;13;313.006714;47671.277344;47693.734375
42;14;3306.653320;48015.070313;48035.199219
42;15;4125.411621;51343.507813;51354.640625
42;16;211.148285;55484.574219;55502.015625
42;17;4572.298340;55718.878906;55732.687500
42;18;835.587952;60313.527344;60334.261719
42;19;362.581146;61172.972656;61191.425781
42;20;2632.979980;61563.628906;61575.554688
42;21;4934.661621;64220.203125;64239.242188
42;22;509.975433;69173.843750;69189.234375
42;23;2428.004883;69705.148438;69727.335938
42;24;1763.415649;72158.539063;72175.523438
42;25;4060.683838;73939.773438;73961.515625
42;26;170.059311;78029.046875;78037.468750
42;27;425.309204;78216.562500;78237.781250
42;28;769.670532;78669.781250;78689.695313
42;29;6023.892578;79466.710938;79481.257813
42;30;844.785461;85519.789063;85536.976563
42;31;3245.419189;86394.867188;86412.890625
42;32;1398.723389;89660.898438;89675.492188
42;33;2403.494873;91082.875000;91094.445313
42;34;329.275482;93505.257813;93519.164063
42;35;919.252930;93857.546875;93875.859375
42;36;1030.745972;94795.140625;94814.968750
42;37;1497.292847;95857.757813;95881.335938
42;38;287.897400;97380.835938;97394.976563
42;39;4437.638184;97693.320313;97711.195313
42;40;3545.849854;102162.570313;102175.484375
42;41;91.543739;105727.078125;105745.085938
42;42;3419.807373;105836.500000;105857.835938
42;43;458.731537;109280.664063;109301.906250
42;44;1512.707886;109765.078125;109782.273438
42;45;2977.506104;111296.492188;111317.585938
42;46;4079.836426;114296.812500;114305.757813
42;47;293.261597;118393.437500;118415.203125
42;48;158.463501;118721.601563;118745.335938
42;49;839.206116;118909.093750;118927.742188
42;50;4173.032715;119768.585938;119794.906250
42;51;14.333946;123975.250000;123987.703125
42;52;2647.375732;124006.460938;124021.875000
42;53;2797.092041;126681.906250;126745.695313
42;54;4921.749023;129549.960938;129576.664063
42;55;3449.039795;134499.781250;134522.015625
42;56;648.568970;137984.578125;137995.890625
42;57;3493.005371;138657.390625;138672.000000
42;58;1858.661011;142176.093750;142193.906250
42;59;8329.458008;144053.703125;144079.375000
42;60;467.811279;152418.812500;152426.546875
42;61;1028.397095;152906.109375;152919.921875
42;62;4069.069336;153955.453125;153965.718750
42;63;4413.645508;158036.281250;158050.562500
42;64;911.631897;162468.453125;162476.359375
42;65;1046.546021;163390.625000;163406.015625
42;66;256.982269;164453.015625;164466.968750
42;67;522.380066;164734.593750;164746.375000
42;68;939.750916;165282.375000;165302.140625
42;69;902.697632;166252.109375;166271.156250
42;70;212.709152;167174.015625;167181.359375
42;71;894.852966;167408.484375;167416.765625
42;72;5080.166992;168314.843750;168326.593750
42;73;1178.969849;173407.687500;173470.203125
42;74;168.597778;174657.890625;174666.250000
42;75;1713.915405;174845.343750;174863.250000
42;76;743.917725;176579.984375;176588.187500
42;77;2284.300537;177345.609375;177357.578125
42;78;2071.840088;179643.640625;179665.406250
42;79;1955.584351;181738.562500;181755.750000
42;80;669.955933;183724.046875;183746.468750
42;81;945.520386;184429.187500;184440.890625
42;82;3027.906006;185398.109375;185412.000000
42;83;781.003052;188445.203125;188453.140625
42;84;1640.086548;189242.250000;189259.265625
42;85;941.509277;190902.125000;190913.750000
42;86;1319.134277;191862.687500;191878.453125
42;87;1867.802979;193198.453125;193213.953125
42;88;124.334007;195093.906250;195108.375000
42;89;523.252014;195234.546875;195254.875000
42;90;1892.650024;195781.281250;195802.500000
42;91;3793.446777;197703.562500;197712.140625
43;0;2538.481201;20893.615234;20918.523438
43;1;345.532410;23458.392578;23478.150391
43;2;491.004547;23833.466797;23853.246094
43;3;1575.316162;24354.837891;24369.148438
43;4;1999.718872;25948.671875;25972.683594
43;5;4954.187988;27974.890625;28043.378906
43;6;2232.197754;33007.933594;33056.800781
43;7;862.650635;35289.488281;35311.558594
43;8;2150.770020;36184.359375;36206.792969
43;9;2125.878418;38372.093750;38384.382813
43;10;1645.776733;40516.753906;40531.144531
43;11;2350.211914;42189.093750;42211.628906
43;12;2175.431396;44565.296875;44579.156250
43;13;1113.578491;46757.226563;46777.515625
43;14;693.645142;47905.617188;47919.660156
43;15;286.558502;48624.269531;48642.210938
43;16;119.338974;48937.003906;48946.195313
43;17;350.471771;49077.554688;49085.375000
43;18;175.049561;49437.058594;49458.992188
43;19;1555.025024;49640.250000;49656.601563
43;20;527.935547;51218.503906;51237.636719
43;21;593.369446;51765.476563;51777.246094
43;22;1524.053467;52374.875000;52390.492188
43;23;458.270966;53921.980469;53941.968750
43;24;1497.938110;54406.378906;54427.042969
43;25;1503.237427;55937.800781;55945.582031
43;26;403.159698;57453.750000;57465.324219
43;27;117.784546;57875.671875;57883.882813
43;28;8961.950195;58016.308594;58027.957031
43;29;3516.240723;67001.804688;67014.328125
43;30;25.801313;70533.437500;70551.343750
43;31;91.352066;70580.265625;70601.335938
43;32;1859.588745;70705.265625;70722.539063
43;33;444.350128;72596.125000;72609.640625
43;34;880.013367;73064.945313;73087.687500
43;35;635.694641;73971.281250;73998.156250
43;36;598.631897;74643.289063;74655.437500
43;37;4784.287598;75268.296875;75294.132813
43;38;413.640839;80080.585938;80095.343750
43;39;5.439639;80518.078125;80535.757813
43;40;209.521011;80549.390625;80562.062500
43;41;412.065094;80783.734375;80794.851563
43;42;614.171143;81221.335938;81239.500000
43;43;226.059326;81862.039063;81887.054688
43;44;1694.168457;82127.593750;82148.359375
43;45;66.841499;83844.070313;83858.132813
43;46;192.647812;83937.867188;83946.156250
43;47;122.061920;84141.031250;84152.757813
43;48;3210.470459;84281.656250;84302.718750
43;49;5288.824707;87520.000000;87531.109375
43;50;356.517365;92833.125000;92858.703125
43;51;149.432373;93223.804688;93241.664063
43;52;1649.532959;93395.937500;93413.570313
43;53;3135.901611;95076.414063;95096.351563
43;54;1257.873535;98240.304688;98254.328125
43;55;1239.299438;99521.718750;99529.921875
43;56;1672.641479;100771.851563;100792.968750
43;57;48.684910;102475.312500;102493.109375
43;58;2488.296387;102553.476563;102571.867188
43;59;3697.358398;105069.429688;105082.054688
43;60;569.858093;108780.671875;108805.304688
43;61;1.587544;109390.085938;109413.687500
43;62;574.164124;109421.343750;109435.101563
43;63;542.452698;110015.179688;110036.648438
43;64;3238.010742;110593.367188;110601.250000
43;65;3554.854980;113843.726563;113865.679688
43;66;340.026398;117424.632813;117465.257813
43;67;2452.195068;117815.312500;117826.460938
43;68;2303.518555;120284.328125;120304.398438
43;69;2737.436768;122614.671875;122628.898438
43;70;1185.694458;125376.843750;125402.867188
43;71;1730.666382;126588.179688;126604.390625
43;72;662.036438;128345.007813;128365.437500
43;73;6063.994141;129032.601563;129043.671875
43;74;4401.480469;135109.281250;135130.671875
43;75;4405.895508;139532.515625;139540.218750
43;76;8566.990234;143959.937500;143967.734375
43;77;704.553772;152544.000000;152552.812500
43;78;966.290833;153267.921875;153312.312500
43;79;225.990997;154285.265625;154298.562500
43;80;942.389099;154527.703125;154540.187500
43;81;1770.799683;155497.171875;155506.359375
43;82;963.423401;157286.156250;157293.765625
43;83;2800.307617;158270.687500;158291.156250
43;84;2668.818115;161093.296875;161100.953125
43;85;4718.621582;163781.375000;163804.265625
43;86;763.223389;168533.578125;168558.171875
43;87;11.262477;169324.156250;169339.296875
43;88;2015.373901;169355.421875;169370.234375
43;89;2919.654541;171391.125000;171404.593750
43;90;1367.280640;174329.703125;174347.171875
43;91;4098.699707;175720.437500;175742.234375
43;92;2852.219482;179846.796875;179862.078125
43;93;1266.593140;182723.093750;182738.234375
43;94;1168.870605;184007.296875;184029.859375
43;95;73.605881;185210.609375;185224.453125
43;96;2833.758057;185304.312500;185322.343750
43;97;1220.784058;188163.984375;188185.250000
43;98;347.782776;189414.171875;189426.375000
43;99;7430.137207;189775.015625;189797.703125
43;100;642.247742;197234.765625;197242.671875
43;101;158.331375;197891.093750;197906.078125
43;102;591.973877;198078.546875;198097.593750
43;103;1096.291626;198703.484375;198723.578125
43;104;5270.013184;199832.890625;199860.359375
44;0;2279.143066;20878.060547;20891.886719
44;1;3253.165771;23177.169922;23192.984375
44;2;616.662109;26448.724609;26469.701172
44;3;600.032227;27094.273438;27114.398438
44;4;24.194321;27719.541016;27737.214844
44;5;1122.545654;27766.458984;27785.119141
44;6;21.909838;28912.583984;28927.736328
44;7;2278.189697;28959.466797;28973.802734
44;8;420.934967;31257.513672;31276.865234
44;9;831.791138;31710.998047;31722.669922
44;10;2130.654785;32554.837891;32566.751953
44;11;1343.719482;34711.281250;34726.878906
44;12;4910.340820;36074.976563;36096.113281
44;13;1676.872070;41016.812500;41025.609375
44;14;446.256531;42705.011719;42725.851563
44;15;4454.548828;43173.812500;43187.996094
44;16;1176.660156;47655.667969;47663.500000
44;17;468.659760;48843.242188;48855.523438
44;18;505.490906;49327.539063;49339.679688
44;19;83.572678;49858.984375;49878.156250
44;20;349.163147;49968.359375;49989.769531
44;21;260.177399;50343.421875;50361.820313
44;22;2223.272949;50624.699219;50640.699219
44;23;85.610184;52874.992188;52893.019531
44;24;1065.068726;52984.355469;52998.863281
44;25;2660.721436;54078.183594;54092.144531
44;26;710.291626;56766.019531;56786.613281
44;27;14802.889648;57500.718750;57523.628906
44;28;636.030212;72330.500000;72345.343750
44;29;431.282623;72986.812500;72998.031250
44;30;245.977020;73440.007813;73452.406250
44;31;134.492203;73705.398438;73716.710938
44;32;579.784058;73861.875000;73869.937500
44;33;1613.515869;74455.664063;74480.187500
44;34;2192.347412;76100.289063;76118.140625
44;35;6572.962402;78310.375000;78321.898438
44;36;1877.142944;84906.679688;84927.335938
44;37;582.150696;86816.882813;86824.992188
44;38;1380.991089;87410.664063;87426.195313
44;39;6215.133301;88817.101563;88832.984375
44;40;769.760254;95060.789063;95071.914063
44;41;1679.979980;95842.125000;95849.750000
44;42;2200.401123;97537.125000;97549.695313
44;43;2585.283691;99756.117188;99775.546875
44;44;749.059570;102366.000000;102379.742188
44;45;675.167480;103131.695313;103147.257813
44;46;1829.196777;103834.929688;103844.054688
44;47;291.212952;105680.101563;105691.414063
44;48;129.146225;105992.773438;106013.960938
44;49;702.558105;106149.046875;106163.820313
44;50;411.840118;106867.859375;106885.632813
44;51;824.680237;107305.281250;107323.484375
44;52;291.142334;108155.609375;108176.726563
44;53;806.692688;108468.085938;108491.828125
44;54;1126.401001;109311.984375;109326.273438
44;55;455.816254;110452.687500;110468.281250
44;56;2997.350098;110937.171875;110961.515625
44;57;1739.240356;113968.523438;113979.742188
44;58;1390.265747;115721.304688;115742.367188
44;59;1547.997925;117143.335938;117161.460938
44;60;298.994537;118721.601563;118738.546875
44;61;938.286804;119049.781250;119067.140625
44;62;1517.134033;120018.687500;120035.171875
44;63;112.031059;121567.640625;121579.234375
44;64;558.043823;121692.687500;121709.625000
44;65;2291.773438;122270.812500;122288.953125
44;66;32.614067;124584.703125;124602.039063
44;67;1662.524902;124647.156250;124659.070313
44;68;618.490662;126322.492188;126351.054688
44;69;1970.732910;126978.812500;127020.960938
44;70;291.989868;129001.335938;129017.867188
44;71;937.506348;129313.882813;129327.804688
44;72;556.914490;130270.773438;130279.367188
44;73;2699.652588;130851.101563;130865.421875
44;74;4039.871582;133571.328125;133579.046875
44;75;807.697815;137625.187500;137633.328125
44;76;3142.940918;138453.453125;138472.281250
44;77;398.014191;141629.125000;141643.687500
44;78;480.732178;142051.109375;142062.687500
44;79;1439.424683;142553.296875;142572.765625
44;80;5619.733398;144022.343750;144040.656250
44;81;1929.307495;149665.359375;149683.171875
44;82;1027.682617;151619.171875;151632.843750
44;83;13991.959961;152669.000000;152702.531250
44;84;2094.671631;166705.156250;166728.484375
44;85;69.746765;168824.062500;168842.203125
44;86;991.283081;168917.968750;168935.468750
44;87;2624.800049;169933.640625;169941.781250
44;88;312.150391;172578.796875;172604.625000
44;89;243.355850;172923.343750;172941.750000
44;90;1528.635864;173188.796875;173206.437500
44;91;4508.482422;174736.031250;174753.640625
44;92;1953.313843;179268.640625;179290.968750
44;93;1368.490112;181254.125000;181267.750000
44;94;2702.715576;182644.953125;182652.937500
44;95;3404.345215;185366.859375;185380.781250
44;96;1199.878906;188789.078125;188796.796875
44;97;1603.693115;190011.453125;190019.687500
