"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_14\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_14\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_14\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_14\Memoria\Bytes disponibles"	"\\GI-AN-B3_14\Memoria\Bytes de caché"	"\\GI-AN-B3_14\Memoria\Páginas/s"	"\\GI-AN-B3_14\Memoria\Errores de página/s"	"\\GI-AN-B3_14\Procesador(_Total)\% de tiempo de procesador"
"10/07/2022 10:58:37.881"	"57.015529458623405"	"2.0245861600325838"	"1089.4297666538926"	"0.0018613049939704405"	"118960.94117647059"	"1000000000"	"100000"	"291642.7516871441"	"0"	"15890501632"	"60567552"	"8.0105129901021517"	"35406.467416251508"	"56.261100932583311"
"10/07/2022 10:58:38.887"	"57.755922417957805"	"2.0800682611569896"	"1049.9114308608125"	"0.0019774103949625624"	"124385.99621928166"	"1000000000"	"100000"	"270093.18883091753"	"0"	"15845830656"	"109731840"	"7.9388387966791107"	"36119.731815190789"	"55.724850745830892"
"10/07/2022 10:58:39.871"	"57.212086525811799"	"1.9262079930670739"	"1071.1496146941463"	"0.001801805950694418"	"122070.14448669202"	"1000000000"	"100000"	"273768.32842326415"	"0"	"15867133952"	"93044736"	"7.1274213905504036"	"37749.878293522313"	"54.747322769048722"
"10/07/2022 10:58:40.896"	"56.194399949828345"	"2.1509244156791887"	"992.93875015731635"	"0.0021620589752496706"	"119467.16862745098"	"1000000000"	"100000"	"264217.1075394103"	"0"	"15893188608"	"67665920"	"6.814285540295308"	"36421.382743515525"	"63.424629035519175"
"10/07/2022 10:58:41.888"	"56.316719262867764"	"2.7807639905172641"	"1139.0685023646872"	"0.0024417698642642685"	"110947.22831858406"	"1000000000"	"100000"	"333745.05514240672"	"0"	"15900536832"	"59228160"	"8.064201786652653"	"36703.206406726218"	"56.695436098311582"
"10/07/2022 10:58:42.887"	"56.609569196219255"	"2.0770367021962972"	"1110.9778183153999"	"0.0018728092630783916"	"119956.92863595302"	"1000000000"	"100000"	"265663.1980505024"	"0"	"15854571520"	"109223936"	"7.0251533226809393"	"37380.840829985274"	"60.865210216311574"
"10/07/2022 10:58:43.893"	"57.219631503785159"	"2.1752499093852813"	"1103.6083682008368"	"0.0019711071797801336"	"122750.96309630963"	"1000000000"	"100000"	"277219.26999461453"	"0"	"15868145664"	"98000896"	"7.9467749285388782"	"40445.11099879862"	"61.974845612285812"
"10/07/2022 10:58:44.884"	"57.27439272142508"	"2.1825110348932371"	"1066.4651936899058"	"0.0020464522186601861"	"124895.0614947966"	"1000000000"	"100000"	"288012.19331120694"	"0"	"15895162880"	"70930432"	"7.0626834019199061"	"40001.02087893094"	"57.433921554917276"
"10/07/2022 10:58:45.886"	"57.607292271578181"	"2.085263185111732"	"1046.2245149851944"	"0.0019931298782527294"	"128345.89312977099"	"1000000000"	"100000"	"294747.80114537088"	"0"	"15909191680"	"53637120"	"7.9864466792762938"	"38397.837328125512"	"64.903277550945845"
"10/07/2022 10:58:46.892"	"55.807903134575362"	"2.248715598254261"	"873.63185311824645"	"0.0025739477043005168"	"114082.22070534699"	"1000000000"	"100000"	"239884.0009157153"	"0"	"15864909824"	"92225536"	"5.963357359168918"	"30575.127073352236"	"51.857608048423963"
"10/07/2022 10:58:47.883"	"56.859142552421346"	"2.4441457087951899"	"1110.3393762962796"	"0.0022012725205598788"	"113384.72727272728"	"1000000000"	"100000"	"284151.99678514589"	"0"	"15877832704"	"84942848"	"7.0657960309763244"	"36320.210398084302"	"52.684674114241957"
"10/07/2022 10:58:48.885"	"56.684506597362216"	"2.0663430716148357"	"1055.5912870222339"	"0.0019575616333989041"	"121873.42155009451"	"1000000000"	"100000"	"279286.70645407541"	"0"	"15897944064"	"63553536"	"6.9840633356858568"	"37902.511722767144"	"50.114840625396276"
"10/07/2022 10:58:49.901"	"57.025839501119435"	"2.1284722235901419"	"972.94259805001388"	"0.002185136296774587"	"125816.36400404449"	"1000000000"	"100000"	"296535.98314480856"	"0"	"15838076928"	"114044928"	"6.8863480145097036"	"36576.345597067258"	"52.293797913031561"
"10/07/2022 10:58:50.893"	"57.350218398336963"	"1.9394489703963251"	"1094.4442226028405"	"0.0017741014177322983"	"124104.08110599079"	"1000000000"	"100000"	"265099.60832322371"	"0"	"15854669824"	"100954112"	"8.0696348210347697"	"38199.633834073335"	"58.280789168022842"
"10/07/2022 10:58:51.887"	"55.684732553307725"	"2.2400666466109738"	"1015.1533981409788"	"0.0022065410443692225"	"125213.17740336967"	"1000000000"	"100000"	"266344.45895922824"	"0"	"15876083712"	"80920576"	"8.0487880922971549"	"35353.295596903721"	"56.767488447015246"
"10/07/2022 10:58:52.872"	"56.304053465342108"	"2.3520867280444655"	"1078.5678157526661"	"0.0021809792510202541"	"108374.29755178907"	"1000000000"	"100000"	"281181.20772590832"	"0"	"15890554880"	"61034496"	"7.1092040586333924"	"34210.505530723691"	"55.572146467513441"
"10/07/2022 10:58:53.875"	"57.04092892236752"	"2.184949169031535"	"1077.4973985754598"	"0.0020277521217659665"	"118670.32747456059"	"1000000000"	"100000"	"277779.02870472369"	"0"	"15843983360"	"110034944"	"6.9773189546977052"	"36572.115680973358"	"57.948201154873225"
"10/07/2022 10:58:54.883"	"56.750271723792721"	"2.0470173174133661"	"1103.0410417150622"	"0.001855755565546716"	"122452.71942446043"	"1000000000"	"100000"	"263293.51599326654"	"0"	"15861272576"	"96546816"	"7.9355470626982889"	"37574.815341876398"	"66.676202749149411"
"10/07/2022 10:58:55.883"	"56.506658777862548"	"2.1591902151901934"	"1054.7847924901566"	"0.0020471088337262683"	"121303.71943127962"	"1000000000"	"100000"	"272960.30796823942"	"0"	"15882416128"	"79400960"	"7.9983680947120881"	"36783.495071569057"	"46.106474261426875"
"10/07/2022 10:58:56.891"	"56.370882585263871"	"2.0386236590137869"	"1073.1048856001321"	"0.0018997226301793011"	"124096.29602220167"	"1000000000"	"100000"	"316052.71717631718"	"0"	"15906279424"	"56950784"	"7.9415717713238267"	"38829.322479416434"	"61.222372087930445"
"10/07/2022 10:58:57.881"	"56.035560780517223"	"2.0626778740479659"	"941.6687397361045"	"0.0021904607790345469"	"118068.40728831726"	"1000000000"	"100000"	"248473.37659236082"	"0"	"15857422336"	"102522880"	"6.0557475224186792"	"32895.829833032003"	"47.958688711357723"
"10/07/2022 10:58:58.894"	"57.594397899923877"	"2.1832317996169466"	"1109.1392815353659"	"0.0019675869800732846"	"113808.98308103294"	"1000000000"	"100000"	"264020.581246691"	"0"	"15878262784"	"84889600"	"6.9136019329898133"	"36465.299566845271"	"66.807140084910486"
"10/07/2022 10:58:59.889"	"56.782411706991297"	"2.0786230217444741"	"1066.2983245010885"	"0.0019502354192288611"	"121212.26013195098"	"1000000000"	"100000"	"279438.50059144926"	"0"	"15882985472"	"73338880"	"8.0399496663607053"	"37837.008123601772"	"56.835572701728744"
"10/07/2022 10:59:00.876"	"56.955486044639116"	"1.9740852538496891"	"1043.8342210470569"	"0.0018911652675608196"	"118777.04077669902"	"1000000000"	"100000"	"276924.15168737131"	"0"	"15905980416"	"52555776"	"7.0940189779897063"	"35448.812833014563"	"57.245381361063828"
"10/07/2022 10:59:01.880"	"56.709140581092875"	"2.1534133164975686"	"1051.8865232815938"	"0.002047158888706907"	"122957.57575757576"	"1000000000"	"100000"	"277847.45784567052"	"0"	"15860457472"	"101986304"	"7.9688372975878314"	"37191.559772504603"	"56.419727728389013"
"10/07/2022 10:59:02.876"	"57.963233373339804"	"2.0276096797195295"	"1030.9943773420389"	"0.0019604269349141577"	"123241.52861299709"	"1000000000"	"100000"	"260366.58005799417"	"0"	"15881334784"	"81084416"	"6.9999618248247062"	"36374.801625428387"	"60.813624028278191"
"10/07/2022 10:59:03.889"	"56.015184627450644"	"2.2861265109807238"	"911.65885151421821"	"0.0025111711447472198"	"108908.28633405639"	"1000000000"	"100000"	"250035.78861182579"	"0"	"15887212544"	"66113536"	"5.9327040228690988"	"29872.153539149724"	"52.944233343875467"
"10/07/2022 10:59:04.880"	"56.260626151949822"	"2.3829633113287509"	"1130.456742688486"	"0.0021115384172345633"	"117827.77817531305"	"1000000000"	"100000"	"267875.78005367127"	"0"	"15837417472"	"121319424"	"7.0779939166542052"	"37775.253533183495"	"61.357726834496653"
"10/07/2022 10:59:05.893"	"55.820485111016026"	"2.4107262211545621"	"1033.7494548877658"	"0.0023321873775247427"	"124104.49665711557"	"1000000000"	"100000"	"253263.67972613257"	"0"	"15861440512"	"98779136"	"6.9114099180652913"	"36674.903058076467"	"63.748524271840836"
"10/07/2022 10:59:06.894"	"56.637482457162811"	"2.2049714535302467"	"1058.7595919565349"	"0.0020826414915174987"	"125905.63018867925"	"1000000000"	"100000"	"264600.00330679782"	"0"	"15877607424"	"85004288"	"6.9918086261280612"	"38250.187333939153"	"60.984010960533944"
"10/07/2022 10:59:07.888"	"56.718604909403112"	"1.9574406280225112"	"1093.3259584222285"	"0.0017903402827364292"	"124560.60349586017"	"1000000000"	"100000"	"308332.00175015396"	"0"	"15900438528"	"62554112"	"8.0465571916999341"	"40516.427099507091"	"54.423447686516603"
"10/07/2022 10:59:08.887"	"56.915105156740879"	"2.0207215849860298"	"908.32495964043437"	"0.0022245867972153933"	"120427.81918412348"	"1000000000"	"100000"	"238672.14738847507"	"0"	"15855927296"	"107470848"	"7.0102257083605748"	"32690.68539971632"	"46.795443226256218"
"10/07/2022 10:59:09.890"	"57.730443177069823"	"2.5152056884965739"	"1141.8296663307312"	"0.0022023557721392579"	"112843.7277486911"	"1000000000"	"100000"	"269977.95262446796"	"0"	"15867637760"	"94388224"	"7.9708877230766575"	"37723.222510425665"	"62.629179714480955"
