
HORA INICIO DE MEDICION  Mon Jan  9 09:42:35 2023

HORA FIN DE MEDICION Mon Jan  9 09:45:05 2023
 

Parametros del experimento: 
Usuarios: 100; Tpo. Reflex (seg); 2.000000; IP servidor: 192.168.203.238; Transitorio (seg): 20; Medicion (seg): 150 
Nº usu.; Nº pet.; Tpo Reflex (mseg); Tpo. Ini. (mseg); Tpo. Fin (mseg)
44;38;1380.991089;87677.835938;87685.429688
44;39;6215.133301;89068.640625;89084.375000
44;40;769.760254;95312.320313;95358.210938
44;41;1679.979980;96131.492188;96142.546875
44;42;2200.401123;97828.960938;97846.718750
44;43;2585.283691;100057.617188;100075.859375
44;44;749.059570;102672.375000;102771.859375
44;45;675.167480;103525.625000;103533.234375
44;46;1829.196777;104221.906250;104231.320313
44;47;291.212952;106062.789063;106077.507813
44;48;129.146225;106375.429688;106386.328125
44;49;702.558105;106515.953125;106524.078125
44;50;411.840118;107234.796875;107258.789063
44;51;824.680237;107672.820313;107682.023438
44;52;291.142334;108516.835938;108531.085938
44;53;806.692688;108829.125000;108837.914063
44;54;1126.401001;109658.062500;109666.140625
44;55;455.816254;110799.039063;110819.960938
44;56;2997.350098;111283.445313;111309.312500
44;57;1739.240356;114315.710938;114333.203125
44;58;1390.265747;116083.179688;116103.398438
44;59;1547.997925;117504.171875;117525.351563
44;60;298.994537;119072.554688;119094.281250
44;61;938.286804;119407.203125;119430.617188
44;62;1517.134033;120374.617188;120394.164063
44;63;112.031059;121923.937500;121931.695313
44;64;558.043823;122048.929688;122066.101563
44;65;2291.773438;122627.164063;122654.890625
44;66;32.614067;124955.054688;124975.554688
44;67;1662.524902;125017.742188;125029.554688
44;68;618.490662;126706.023438;126712.695313
44;69;1970.732910;127331.156250;127348.203125
44;70;291.989868;129332.546875;129381.468750
44;71;937.506348;129676.445313;129687.695313
44;72;556.914490;130629.710938;130655.734375
44;73;2699.652588;131223.468750;131238.031250
44;74;4039.871582;133941.281250;133965.343750
44;75;807.697815;138015.609375;138031.546875
44;76;3142.940918;138843.843750;138856.515625
44;77;398.014191;141999.500000;142020.359375
44;78;480.732178;142421.437500;142433.031250
44;79;1439.424683;142921.484375;142933.218750
44;80;5619.733398;144384.937500;144408.953125
44;81;1929.307495;150030.109375;150048.125000
44;82;1027.682617;151983.453125;152000.828125
44;83;13991.959961;153031.390625;153053.781250
44;84;2094.671631;167052.078125;167064.078125
44;85;69.746765;169173.437500;169181.125000
44;86;991.283081;169251.609375;169277.515625
45;0;4269.752441;22907.011719;22923.146484
45;1;4531.292969;27196.318359;27207.289063
45;2;1146.223267;31738.785156;31746.037109
45;3;2934.159912;32895.128906;32916.359375
45;4;711.859375;35858.277344;35871.730469
45;5;1206.451050;36597.175781;36618.140625
45;6;612.263611;37839.332031;37870.144531
45;7;21.477814;38495.652344;38506.207031
45;8;2804.024414;38542.535156;38561.554688
45;9;1410.179810;41372.109375;41386.109375
45;10;5.256043;42798.343750;42838.757813
45;11;2161.713135;42845.222656;42860.929688
45;12;1475.603027;45037.554688;45062.222656
45;13;195.405319;46547.484375;46563.117188
45;14;1136.072266;46766.554688;46779.648438
45;15;436.894165;47922.851563;47942.882813
45;16;494.987640;48392.367188;48411.343750
45;17;2600.682861;48918.457031;48939.914063
45;18;1138.119873;51544.906250;51563.070313
45;19;524.441650;52701.511719;52719.113281
45;20;2881.652588;53249.296875;53267.078125
45;21;4341.207520;56159.921875;56174.496094
45;22;990.682007;60528.550781;60540.078125
45;23;2142.556885;61544.281250;61554.867188
45;24;3396.992188;63697.281250;63719.281250
45;25;100.188309;67122.632813;67140.773438
45;26;6005.368164;67247.546875;67274.226563
45;27;2920.706055;73294.984375;73302.140625
45;28;743.475098;76225.781250;76244.781250
45;29;1443.314575;76991.453125;77003.554688
45;30;1225.960205;78450.914063;78475.929688
45;31;750.391479;79707.289063;79730.687500
45;32;281.352753;80489.390625;80515.867188
45;33;2396.199951;80801.945313;80824.421875
45;34;5189.118164;83230.007813;83241.968750
45;35;7475.766602;88443.570313;88452.476563
45;36;1730.376343;95928.398438;95940.710938
45;37;322.881134;97684.773438;97704.375000
45;38;4050.482178;98035.242188;98060.335938
45;39;520.003723;102120.085938;102133.203125
45;40;2263.182617;102656.710938;102770.515625
45;41;8337.333008;105034.664063;105042.101563
45;42;4017.908691;113393.757813;113433.195313
45;43;68.293541;117457.460938;117472.226563
45;44;5541.213867;117541.187500;117561.312500
45;45;7672.292969;123115.789063;123130.054688
45;46;393.550568;130817.164063;130828.804688
45;47;911.728149;131223.468750;131234.500000
45;48;2184.144531;132155.218750;132176.281250
45;49;23.761921;134363.171875;134382.937500
45;50;624.737061;134410.109375;134419.343750
45;51;51.877075;135053.703125;135061.171875
45;52;1042.635620;135116.390625;135229.343750
45;53;228.110550;136272.687500;136286.171875
45;54;1682.951294;136524.062500;136543.937500
45;55;2405.729004;138234.328125;138262.359375
45;56;1993.755737;140670.375000;140711.265625
45;57;2934.159912;142718.359375;142733.750000
45;58;856.646606;145677.781250;145696.500000
45;59;2805.016846;146552.859375;146570.500000
45;60;530.162048;149384.781250;149398.937500
45;61;3649.098633;149936.296875;149947.890625
45;62;11.323859;153609.531250;153623.812500
45;63;2518.169922;153640.765625;153648.250000
45;64;6313.055176;156172.328125;156188.968750
45;65;1815.079712;162502.609375;162525.062500
45;66;2083.223145;164346.640625;164357.953125
45;67;5057.845703;166442.593750;166459.109375
46;0;3175.524414;20766.175781;20788.072266
46;1;2046.546875;23974.648438;23986.476563
46;2;624.570313;26037.480469;26049.181641
46;3;18.765112;26680.626953;26692.023438
46;4;162.961304;26711.880859;26725.767578
46;5;1.954199;26899.384766;26923.736328
46;6;787.236206;26930.652344;26951.369141
46;7;282.125702;27744.044922;27751.396484
46;8;2430.884033;28040.761719;28048.482422
46;9;1513.488281;30484.177734;30504.076172
46;10;947.970032;32020.033203;32031.130859
46;11;1301.388794;32988.898438;33000.031250
46;12;4093.967041;34311.031250;34359.726563
46;13;589.021973;38464.433594;38476.312500
46;14;7437.670410;39074.054688;39085.230469
46;15;33.482918;46532.003906;46560.230469
46;16;764.296570;46594.425781;46606.792969
46;17;1589.859863;47375.937500;47388.500000
46;18;2697.065186;48980.945313;48992.871094
46;19;335.906769;51701.167969;51715.578125
46;20;1435.166992;52060.824219;52084.503906
46;21;1112.939453;53530.597656;53583.867188
46;22;3915.026367;54706.703125;54718.660156
46;23;262.055298;58637.925781;58660.566406
46;24;4331.602051;58934.878906;58946.125000
46;25;2612.592773;63282.363281;63297.015625
46;26;4982.733887;65918.570313;65936.242188
46;27;871.596313;70929.476563;70940.953125
46;28;141.882828;71823.273438;71841.945313
46;29;658.979309;71995.101563;72008.757813
46;30;3079.608643;72669.867188;72684.921875
46;31;2412.651123;75772.570313;75786.554688
46;32;1854.337036;78213.507813;78236.093750
46;33;2001.212646;80097.898438;80111.085938
46;34;2969.407715;82120.546875;82131.632813
46;35;3782.494385;85110.406250;85121.625000
46;36;215.970261;88912.398438;88941.562500
46;37;1271.082520;89162.406250;89184.734375
46;38;2996.530518;90464.203125;90475.265625
46;39;2754.300537;93482.484375;93493.523438
46;40;731.736511;96256.585938;96264.656250
46;41;683.912292;97009.062500;97028.000000
46;42;1998.392212;97716.000000;97726.085938
46;43;1088.808350;99729.492188;99747.125000
46;44;86.629837;100838.992188;100849.921875
46;45;1104.333008;100948.382813;100956.039063
46;46;1025.235229;102073.218750;102084.648438
46;47;8967.347656;103119.539063;103142.515625
46;48;1452.504883;112115.812500;112123.492188
46;49;59.911228;113581.226563;113635.773438
46;50;3218.387695;113706.203125;113723.140625
46;51;612.512329;116942.632813;116959.648438
46;52;5319.122070;117572.437500;117580.156250
46;53;228.931641;122910.117188;122929.835938
46;54;1358.472656;123168.234375;123183.265625
46;55;2629.340332;124548.992188;124559.914063
46;56;4323.103027;127190.539063;127207.671875
46;57;388.133240;131545.718750;131562.093750
46;58;1279.050049;131952.109375;131969.671875
46;59;694.249573;133253.734375;133272.859375
46;60;1554.626587;133972.468750;133992.859375
46;61;2165.494141;135553.984375;135569.250000
46;62;548.144653;137749.953125;137761.781250
46;63;1817.652710;138312.468750;138327.453125
46;64;12476.587891;140147.218750;140167.359375
46;65;1961.597412;152656.390625;152680.921875
46;66;16.917528;154656.609375;154671.765625
46;67;719.454224;154703.484375;154711.656250
46;68;4215.275391;155437.906250;155460.218750
46;69;4782.286133;159689.359375;159710.953125
46;70;2085.472900;164497.140625;164509.281250
46;71;267.908722;166598.937500;166616.625000
46;72;1643.276733;166895.781250;166922.890625
46;73;682.881531;168575.593750;168588.109375
46;74;1752.537354;169282.796875;169293.328125
47;0;581.171082;21016.203125;21036.505859
47;1;2137.396484;21625.615234;21637.699219
47;2;565.399292;23787.333984;23802.242188
47;3;5915.235352;24381.158203;24408.634766
47;4;689.763489;30327.912109;30351.833984
47;5;3522.980225;31050.140625;31061.099609
47;6;636.953308;34592.425781;34609.144531
47;7;16.055964;35248.800781;35277.859375
47;8;1030.439453;35295.593750;35303.343750
47;9;1370.547852;36342.687500;36359.992188
47;10;2089.112793;37745.546875;37857.410156
47;11;1844.949097;39949.261719;39956.851563
47;12;4325.754883;41809.609375;41833.031250
47;13;6917.785156;46163.671875;46184.644531
47;14;776.048401;53107.878906;53132.582031
47;15;2857.562012;53909.242188;53918.917969
47;16;1478.413208;56785.050781;56811.257813
47;17;3052.747559;58304.699219;58320.000000
47;18;1457.558472;61372.597656;61387.437500
47;19;3244.491699;62844.808594;62852.398438
47;20;4111.057129;66106.046875;66132.125000
47;21;473.681122;70248.960938;70276.210938
47;22;188.753479;70757.593750;70776.539063
47;23;2110.038818;70976.320313;70992.835938
47;24;464.112823;73107.429688;73125.484375
47;25;3265.935303;73591.843750;73599.820313
47;26;2915.192383;76866.242188;76877.546875
47;27;1299.283936;79800.992188;79825.218750
47;28;1233.070923;81130.078125;81159.414063
47;29;5775.684082;82401.796875;82409.289063
47;30;943.562866;88193.601563;88216.554688
47;31;1000.723816;89162.445313;89173.257813
47;32;11.569401;90182.906250;90194.304688
47;33;3978.705078;90214.226563;90228.484375
47;34;2075.971680;94217.023438;94238.218750
47;35;1107.516357;96319.085938;96334.093750
47;36;1986.491333;97450.343750;97471.617188
47;37;245.631912;99463.820313;99490.210938
47;38;2271.527100;99745.078125;99766.742188
47;39;1266.938110;102041.898438;102062.687500
47;40;1498.583618;103338.312500;103359.343750
47;41;6256.514160;104862.804688;104873.960938
47;42;2323.508301;111142.843750;111166.906250
47;43;1239.072510;113503.148438;113510.531250
47;44;2250.919189;114753.156250;114766.265625
47;45;1836.828003;117028.484375;117047.156250
47;46;177.649490;118885.109375;118993.195313
47;47;1283.103516;119172.859375;119181.570313
47;48;1090.702759;120468.562500;120479.625000
47;49;3625.772461;121580.195313;121600.351563
47;50;1526.539795;125236.367188;125250.687500
47;51;6063.994141;126784.218750;126797.953125
47;52;1968.608398;132873.968750;132895.578125
47;53;6041.337891;134878.843750;134886.593750
47;54;62.869423;140936.031250;140948.593750
47;55;3520.139893;141014.171875;141023.796875
47;56;520.241211;144556.875000;144571.687500
47;57;1184.700806;145097.843750;145108.546875
47;58;2029.973022;146302.828125;146402.046875
47;59;2467.856934;148431.640625;148458.062500
47;60;1539.281616;150936.343750;150951.234375
47;61;1443.565674;152500.109375;152512.578125
47;62;5603.580078;153969.046875;153992.515625
47;63;4088.302734;159611.218750;159623.265625
47;64;263.168915;163721.578125;163735.484375
47;65;2590.403809;164002.843750;164019.500000
47;66;3572.259033;166614.609375;166626.421875
48;0;1538.754639;20469.189453;20476.613281
48;1;327.980530;22016.246094;22037.060547
48;2;76.203827;22375.609375;22386.886719
48;3;3100.497314;22469.449219;22480.460938
48;4;31.869743;25584.367188;25598.509766
48;5;649.328857;25631.160156;25644.732422
48;6;13.350481;26305.572266;26324.716797
48;7;2596.654297;26352.423828;26366.046875
48;8;9440.846680;28965.179688;28989.947266
48;9;7073.027344;38433.148438;38440.976563
48;10;152.328491;45521.996094;45538.250000
48;11;137.759033;45693.835938;45717.074219
48;12;1042.532837;45866.414063;45900.695313
48;13;617.825500;46954.054688;46963.484375
48;14;86.821060;47594.566406;47611.128906
48;15;382.582764;47704.183594;47722.445313
48;16;742.767029;48111.222656;48133.769531
48;17;122.191681;48886.964844;48902.027344
48;18;1775.836182;49027.593750;49038.503906
48;19;1111.342773;50815.347656;50834.175781
48;20;4133.591309;51951.500000;51960.332031
48;21;1158.930786;56097.429688;56110.042969
48;22;322.737701;57270.078125;57301.464844
48;23;4648.795410;57632.804688;57647.562500
48;24;403.085022;62297.832031;62309.253906
48;25;2251.671631;62719.757813;62730.585938
48;26;3576.268555;64996.625000;65013.457031
48;27;71.327415;68592.164063;68599.843750
48;28;347.274414;68685.968750;68699.695313
48;29;3604.194824;69061.039063;69073.109375
48;30;1138.659058;72685.343750;72712.500000
48;31;5731.249512;73857.562500;73865.421875
48;32;1180.070679;79597.812500;79617.804688
48;33;1410.673950;80801.945313;80824.437500
48;34;324.388153;82245.539063;82274.945313
48;35;2128.176758;82604.953125;82618.531250
48;36;1826.912964;84750.968750;84768.117188
48;37;1755.177856;86596.453125;86612.781250
48;38;187.278366;88381.062500;88395.382813
48;39;6083.072266;88584.195313;88591.921875
48;40;1166.900391;94686.414063;94694.085938
48;41;1820.987549;95865.867188;95885.687500
48;42;386.947876;97715.984375;97729.710938
48;43;91.160416;98128.828125;98138.156250
48;44;4862.568848;98238.328125;98255.570313
48;45;1545.088257;103119.539063;103136.726563
48;46;1498.325439;104690.679688;104700.226563
48;47;3202.281738;106203.492188;106222.554688
48;48;573.432312;109438.789063;109454.710938
48;49;2197.102539;110033.273438;110059.539063
48;50;4926.760742;112272.070313;112283.421875
48;51;2666.270264;117215.976563;117231.695313
48;52;4125.891602;119906.031250;119930.843750
48;53;607.626648;124064.468750;124088.015625
48;54;995.596191;124705.070313;124721.257813
48;55;1501.943726;125721.367188;125732.875000
48;56;3081.317383;127237.289063;127258.695313
48;57;3048.258789;130348.382813;130363.523438
48;58;2318.443359;133425.562500;133437.968750
48;59;418.450531;135757.046875;135834.546875
48;60;3818.825684;136257.109375;136271.359375
48;61;1042.121704;140100.328125;140119.500000
48;62;1187.351440;141170.406250;141184.343750
48;63;2449.908203;142374.562500;142394.968750
48;64;3130.638672;144847.000000;144864.953125
48;65;1106.773315;148008.687500;148028.187500
48;66;6013.991211;149134.671875;149158.234375
48;67;753.769775;155172.234375;155198.031250
48;68;532.550537;155953.609375;155970.921875
48;69;1204.220947;156516.140625;156547.296875
48;70;825.786682;157766.296875;157787.609375
48;71;279.035675;158626.578125;158646.390625
48;72;2285.448242;158939.218750;158963.296875
48;73;5072.441406;161251.953125;161277.250000
48;74;15.379281;166364.421875;166379.812500
48;75;955.632507;166395.703125;166408.218750
48;76;2484.064697;167369.171875;167380.718750
48;77;3604.564941;169876.593750;169888.265625
49;0;1571.562744;20672.392578;20695.210938
49;1;570.426208;22281.978516;22289.408203
49;2;3714.879883;22859.927734;22874.328125
49;3;471.130157;26602.482422;26651.869141
49;4;784.794739;27133.810547;27144.181641
49;5;3494.756104;27931.582031;27947.759766
49;6;3637.777832;31456.591797;31477.804688
49;7;1837.898682;35123.816406;35139.902344
49;8;938.091675;36987.839844;37010.035156
49;9;7893.413574;37948.761719;37962.960938
49;10;1535.463745;45866.398438;45883.019531
49;11;3116.670898;47422.929688;47442.179688
49;12;2078.213379;50565.363281;50572.687500
49;13;1818.561768;52654.617188;52663.378906
49;14;1643.970825;54487.859375;54501.996094
49;15;1754.297363;56159.914063;56182.687500
49;16;415.668457;57945.292969;57963.261719
49;17;1882.768066;58384.664063;58392.281250
49;18;938.384338;60278.652344;60286.085938
49;19;696.150635;61231.945313;61243.281250
49;20;1286.816895;61950.828125;61974.207031
49;21;4245.640137;63266.761719;63277.843750
49;22;57.083008;67529.625000;67540.031250
49;23;912.402466;67607.773438;67628.203125
49;24;4147.137207;68545.367188;68561.195313
49;25;2280.479248;72716.750000;72744.468750
49;26;171.322296;75025.085938;75048.843750
49;27;1345.154297;75221.460938;75232.226563
49;28;2472.684570;76585.156250;76601.578125
49;29;946.793884;79076.039063;79092.539063
49;30;5258.979980;80051.093750;80069.062500
49;31;1419.590942;85329.312500;85354.187500
49;32;4415.310547;86783.984375;86807.500000
49;33;1067.565552;91229.929688;91252.906250
49;34;505.333710;92323.757813;92338.625000
49;35;9503.460938;92857.093750;92870.304688
49;36;1739.531738;102375.429688;102394.390625
49;37;387.762726;104143.929688;104203.437500
49;38;2168.019043;104597.046875;104604.500000
49;39;3213.207520;106781.648438;106791.867188
49;40;4206.254883;110017.710938;110039.453125
49;41;3746.414063;114253.234375;114272.476563
49;42;3165.990479;118025.640625;118038.929688
49;43;1358.593140;121205.070313;121231.023438
49;44;6260.699707;122595.906250;122603.359375
49;45;3510.583252;128863.617188;128876.898438
49;46;265.955750;132389.562500;132405.750000
49;47;5228.739746;132686.468750;132709.296875
49;48;2179.601563;137953.078125;137973.843750
49;49;3674.998779;140162.859375;140176.984375
49;50;420.257080;143853.640625;143873.750000
49;51;4126.372070;144306.875000;144315.718750
49;52;50.374302;148447.234375;148462.859375
49;53;682.623901;148525.359375;148545.828125
49;54;3873.108887;149228.546875;149253.015625
49;55;35.532131;153140.781250;153158.578125
49;56;1974.169434;153203.312500;153215.453125
49;57;7152.139160;155203.453125;155220.000000
49;58;1545.088257;162377.531250;162397.765625
49;59;383.026215;163955.968750;163972.421875
49;60;881.150879;164362.265625;164385.546875
49;61;2822.211914;165280.375000;165289.328125
49;62;1675.743042;168119.890625;168133.390625
49;63;118.367271;169814.156250;169834.359375
49;64;1191.444702;169954.765625;169975.390625
50;0;486.795959;26195.392578;26207.251953
50;1;3028.460693;26696.261719;26716.562500
50;2;992.084717;29746.537109;29762.212891
50;3;674.483276;30766.802734;30784.792969
50;4;7.950591;31472.339844;31485.605469
50;5;942.389099;31504.363281;31522.560547
50;6;7947.860352;32473.218750;32488.880859
50;7;1916.217773;40449.269531;40465.906250
50;8;30.443892;42392.035156;42412.246094
50;9;1123.294678;42454.550781;42465.656250
50;10;661.526550;43599.832031;43610.890625
50;11;334.463348;44287.328125;44297.656250
50;12;1866.095337;44646.800781;44657.847656
50;13;1297.765015;46531.972656;46560.230469
50;14;909.418640;47860.402344;47931.308594
50;15;308.301331;48845.664063;48854.421875
50;16;349.453857;49168.449219;49181.140625
50;17;1531.521851;49545.566406;49564.332031
50;18;442.369385;51096.675781;51110.742188
50;19;299.845245;51560.484375;51574.847656
50;20;309.583496;51888.937500;51904.558594
50;21;691.229126;52217.089844;52232.531250
50;22;5572.648926;52935.984375;52958.683594
50;23;1356.306885;58544.175781;58570.261719
50;24;1564.610962;59934.941406;59957.183594
50;25;408.543213;61528.875000;61543.320313
50;26;1781.331787;61966.312500;61985.324219
50;27;2795.856445;63776.808594;63788.148438
50;28;1446.960449;66590.523438;66602.046875
50;29;3402.671631;68060.898438;68081.421875
50;30;1886.526733;71494.390625;71515.367188
50;31;513.838684;73404.296875;73412.945313
50;32;1826.456665;73937.570313;73957.890625
50;33;2445.342529;75788.101563;75806.281250
50;34;1666.453125;78260.398438;78269.054688
50;35;1005.158081;79941.476563;79958.210938
50;36;800.034363;80973.796875;80994.976563
50;37;3239.551758;81806.945313;81825.054688
50;38;1067.981934;85079.171875;85093.273438
50;39;1085.549561;86174.531250;86182.218750
50;40;1853.411621;87270.031250;87277.687500
50;41;3053.028320;89131.187500;89158.296875
50;42;1529.291382;92214.398438;92248.062500
50;43;1175.890747;93779.445313;93793.000000
50;44;2013.702637;94983.320313;94996.429688
50;45;1615.842163;97024.875000;97168.187500
50;46;154.305435;98785.257813;98792.664063
50;47;5382.928711;98957.156250;98973.656250
50;48;3677.684082;104362.679688;104382.601563
50;49;6264.894043;108063.609375;108071.367188
50;50;2519.890869;114347.000000;114370.343750
50;51;2575.083008;116895.687500;116903.546875
50;52;1469.739746;119485.382813;119503.320313
50;53;269.724060;120986.335938;121006.984375
50;54;1244.751221;121283.242188;121304.031250
50;55;148.117401;122549.023438;122562.703125
50;56;2049.606201;122722.562500;122743.390625
50;57;1357.509888;124798.992188;124818.382813
50;58;1498.325439;126190.406250;126215.226563
50;59;830.219116;127721.820313;127729.539063
50;60;1843.107544;128566.984375;128586.804688
50;61;4113.442383;130442.046875;130462.023438
50;62;5067.051758;134581.921875;134598.671875
50;63;1884.489868;139678.421875;139686.093750
50;64;725.059692;141579.296875;141588.062500
50;65;1988.469849;142327.703125;142336.484375
50;66;3697.358398;144338.093750;144354.906250
50;67;4531.881348;148055.843750;148074.906250
50;68;938.091675;152609.484375;152629.859375
50;69;962.534302;153578.343750;153598.484375
50;70;1209.018921;154562.812500;154579.031250
50;71;431.661255;155797.359375;155806.171875
50;72;4414.754883;156250.546875;156272.234375
50;73;444.883728;160689.406250;160699.093750
50;74;285.713440;161158.312500;161181.656250
50;75;180.853867;161470.796875;161491.734375
50;76;1167.994629;161673.984375;161693.890625
50;77;3121.606689;162862.125000;162882.437500
50;78;3343.989258;166014.875000;166043.718750
50;79;249.154724;169392.171875;169410.812500
50;80;4371.388672;169673.500000;169689.578125
51;0;390.061096;25209.398438;25217.210938
51;1;4024.746338;25615.664063;25626.722656
51;2;728.746643;29652.794922;29671.433594
51;3;646.290955;30406.023438;30432.427734
51;4;1728.782227;31081.615234;31103.386719
51;5;687.180054;32832.628906;32843.617188
51;6;5.256043;33540.695313;33560.613281
51;7;2408.983398;33571.945313;33585.910156
51;8;1293.332153;35998.902344;36016.148438
51;9;5598.558594;37315.953125;37339.488281
51;10;1331.092407;42939.546875;42958.964844
51;11;1889.978516;44303.070313;44320.675781
51;12;2541.306641;46217.550781;46228.097656
51;13;206.608627;48783.125000;48790.808594
51;14;4392.130859;49012.210938;49027.347656
51;15;276.230591;53421.257813;53429.167969
51;16;4468.751465;53718.117188;53740.652344
51;17;2308.158447;58210.937500;58222.027344
51;18;5848.215820;60544.355469;60567.312500
51;19;187.211334;66418.609375;66435.968750
51;20;3945.953613;66637.367188;66654.617188
51;21;1342.524902;70601.265625;70613.039063
51;22;2046.716675;71963.898438;71988.882813
51;23;8728.181641;74046.976563;74065.554688
51;24;760.275513;82808.101563;82825.203125
51;25;1024.521973;83593.593750;83601.390625
51;26;4557.940430;84625.960938;84642.070313
51;27;2851.203369;89209.281250;89220.398438
51;28;3266.872803;92073.757813;92098.117188
51;29;476.002838;95374.656250;95388.187500
51;30;1620.914551;95865.921875;95881.515625
51;31;2811.727783;97512.859375;97524.375000
51;32;429.163452;100338.906250;100359.039063
51;33;181.655762;100792.062500;100803.390625
51;34;781.003052;100995.218750;101010.531250
51;35;2625.253418;101791.882813;101805.703125
51;36;99.675011;104440.875000;104452.000000
51;37;714.562317;104565.867188;104576.851563
51;38;5985.795898;105300.367188;105321.304688
51;39;514.864868;111314.710938;111328.203125
51;40;4597.068848;111848.632813;111868.445313
51;41;799.306030;116473.882813;116493.453125
51;42;766.175720;117301.187500;117314.937500
51;43;329.203522;118088.085938;118104.687500
51;44;3738.088135;118447.570313;118468.820313
51;45;4560.326172;122220.835938;122230.117188
51;46;2331.716797;126799.765625;126813.515625
51;47;5382.028809;129145.093750;129167.992188
51;48;1333.944336;134550.671875;134567.812500
51;49;134.361649;135913.296875;135924.187500
51;50;3260.007568;136069.625000;136082.859375
51;51;137.432129;139350.109375;139365.546875
51;52;2032.332397;139506.312500;139534.968750
51;53;6205.599609;141579.296875;141595.875000
51;54;176.782379;147803.062500;147813.125000
51;55;1107.516357;147993.234375;148007.921875
51;56;3240.168457;149119.171875;149133.125000
51;57;486.640289;152374.906250;152385.187500
51;58;1927.546509;152874.968750;152901.078125
51;59;312.649872;154828.515625;154849.625000
51;60;4004.302979;155172.250000;155183.828125
51;61;3285.717285;159189.359375;159216.437500
51;62;395.186157;162502.625000;162517.843750
51;63;1214.164673;162924.640625;162939.906250
51;64;8459.321289;164159.140625;164170.921875
52;0;2958.928711;20182.015625;20208.263672
52;1;2907.603271;23175.291016;23183.892578
52;2;699.957886;26099.912109;26114.673828
52;3;2.565240;26821.236328;26841.679688
52;4;49.623341;26852.525391;26873.822266
52;5;7100.468262;26930.660156;26951.376953
52;6;607.295959;34056.324219;34068.078125
52;7;6288.829102;34686.234375;34710.648438
52;8;3149.120605;41012.625000;41042.761719
52;9;341.691040;44193.695313;44205.363281
52;10;86.374908;44553.109375;44575.175781
52;11;374.616913;44662.464844;44683.839844
52;12;3034.018066;45068.792969;45086.570313
52;13;1091.124023;48126.773438;48146.039063
52;14;513.444214;49248.617188;49262.421875
52;15;2635.030273;49779.937500;49798.359375
52;16;2064.115479;52435.917969;52450.171875
52;17;1482.379761;54519.125000;54528.164063
52;18;3648.720215;56019.339844;56036.554688
52;19;296.586182;59684.882813;59703.003906
52;20;2293.310059;60013.058594;60026.832031
52;21;2369.278320;62329.019531;62337.761719
52;22;740.025696;64715.320313;64733.066406
52;23;582.150696;65481.078125;65499.683594
52;24;814.381714;66090.460938;66098.289063
52;25;40.072834;66919.375000;66926.781250
52;26;2221.789551;66981.867188;66989.320313
52;27;1811.603516;69217.664063;69226.617188
52;28;2355.952393;71040.679688;71060.343750
52;29;2988.898926;73419.953125;73439.632813
52;30;5879.135742;76428.835938;76451.812500
52;31;97.879372;82339.296875;82362.687500
52;32;2822.712646;82464.312500;82491.242188
52;33;1518.046631;85313.734375;85331.703125
52;34;460.882233;86862.156250;86890.273438
52;35;1688.055176;87363.851563;87379.492188
52;36;2110.389404;89068.632813;89095.476563
52;37;973.626587;91214.250000;91231.515625
52;38;548.947571;92214.359375;92240.929688
52;39;65.768921;92794.687500;92805.976563
52;40;1471.395020;92872.757813;92885.218750
52;41;341.401459;94357.632813;94378.742188
52;42;864.248657;94733.289063;94753.656250
52;43;2710.037598;95631.484375;95648.953125
52;44;742.501587;98363.328125;98371.015625
52;45;4590.393066;99113.429688;99135.718750
52;46;440.694763;103731.609375;103748.773438
52;47;2914.667969;104190.789063;104229.203125
52;48;388.207336;107156.687500;107177.195313
52;49;1640.779541;107579.250000;107604.375000
52;50;411.765106;109251.265625;109270.648438
52;51;2092.585205;109689.492188;109706.882813
52;52;2576.632080;111801.515625;111815.296875
52;53;303.678040;114393.835938;114420.757813
52;54;894.375671;114737.640625;114762.421875
52;55;1812.509766;115661.195313;115679.164063
52;56;3186.304688;117504.171875;117518.484375
52;57;452.905334;120718.578125;120729.695313
52;58;638.716492;121189.476563;121203.007813
52;59;2825.468262;121845.789063;121862.117188
52;60;77.472336;124689.570313;124714.390625
52;61;103.078194;124798.960938;124818.382813
52;62;3174.330322;124923.992188;124954.664063
52;63;2143.804443;128143.687500;128176.031250
52;64;5836.884277;130332.710938;130341.062500
52;65;1200.546265;136178.765625;136192.906250
52;66;831.606140;137406.171875;137421.765625
52;67;1057.079834;138265.484375;138287.093750
52;68;2008.863892;139350.109375;139368.593750
52;69;513.049744;141391.703125;141403.875000
52;70;1260.049805;141921.359375;141940.281250
52;71;2959.732910;143202.765625;143234.000000
52;72;38.392239;146193.453125;146213.453125
52;73;1619.542358;146255.937500;146395.515625
52;74;824.588013;148024.515625;148042.171875
52;75;2151.843506;148869.093750;148889.171875
52;76;2157.041260;151045.796875;151071.343750
52;77;845.996521;153234.359375;153252.437500
52;78;8421.936523;154109.656250;154122.203125
52;79;455.126434;162549.562500;162588.171875
52;80;6242.625000;163049.593750;163060.890625
52;81;1395.164429;169314.093750;169323.593750
53;0;175.649216;21500.615234;21530.431641
53;1;903.560486;21719.466797;21734.451172
53;2;5547.070313;22641.367188;22665.103516
53;3;2256.192627;28212.861328;28220.199219
53;4;1323.506714;30484.150391;30492.857422
53;5;624.820557;31816.886719;31834.283203
53;6;6155.949707;32473.226563;32489.402344
53;7;712.818115;38652.207031;38675.117188
